230621, Gianluigi Donnarumma, 87, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p230621.png?v=22
184392, Matteo Darmian, 81, RWB | CB | RM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p184392.png?v=22
199845, Francesco Acerbi, 83, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p199845.png?v=22
229582, Gianluca Mancini, 83, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p229582.png?v=22
226268, Federico Dimarco, 83, LWB | LM | CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p226268.png?v=22
205498, Luiz Frello Filho Jorge, 83, CDM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p205498.png?v=22
224232, Nicolò Barella, 86, CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p224232.png?v=22
189125, Giacomo Bonaventura, 79, CAM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p189125.png?v=22
210935, Domenico Berardi, 85, RW | RM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p210935.png?v=22
253002, Giacomo Raspadori, 78, CF | ST | LW, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p253002.png?v=22
235805, Federico Chiesa, 84, LM | ST | LW, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p235805.png?v=22
252154, Marco Carnesecchi, 81, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p252154.png?v=22
235374, Manuel Lazzari, 79, RB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p235374.png?v=22
217870, Giovanni Di Lorenzo, 85, RB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p217870.png?v=22
239807, Davide Frattesi, 81, CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p239807.png?v=22
226710, Gianluca Scamacca, 79, ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p226710.png?v=22
208268, Bryan Cristante, 81, CM | CDM | CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p208268.png?v=22
243241, Alessandro Buongiorno, 80, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p243241.png?v=22
236610, Moise Kean, 78, ST | LW, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p236610.png?v=22
224987, Ivan Provedel, 82, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p224987.png?v=22
201389, Cristiano Biraghi, 80, LB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p201389.png?v=22
251988, Andrea Colpani, 78, CF | RM | CAM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p251988.png?v=22
216409, Matteo Politano, 80, RW | RM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p216409.png?v=22
190813, Stephan El Shaarawy, 79, LM | LW | CF, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p190813.png?v=22
266872, Federico Gatti, 78, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p266872.png?v=22
238067, Nicolò Zaniolo, 78, RM | CF | ST, , https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
