140233, Guillermo Ochoa, 78, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p140233.png?v=22
233493, Jorge Sánchez, 74, RB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p233493.png?v=22
229980, César Montes, 77, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p229980.png?v=22
244349, Johan Vásquez, 73, CB | LB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p244349.png?v=22
226045, Jesús Gallardo, 75, LB | LM | LW, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p226045.png?v=22
235844, Edson Álvarez, 81, CDM | CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p235844.png?v=22
243015, Luis Romo, 75, CM | CDM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p243015.png?v=22
235537, Erick Sánchez, 78, CM | CDM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p235537.png?v=22
237997, Uriel Antuna, 76, RM | LM | RW, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p237997.png?v=22
245152, Santiago Giménez, 79, ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p245152.png?v=22
221992, Hirving Lozano, 80, RW | LW, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p221992.png?v=22
224151, Henry Martín, 79, ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p224151.png?v=22
246289, César Huerta, 75, LW | LM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p246289.png?v=22
232654, Luis Malagón, 76, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p232654.png?v=22
204838, Raúl Jiménez, 75, ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p204838.png?v=22
247678, Julian Araujo, 74, RB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p247678.png?v=22
239738, Jesús Angulo, 74, CB | LB | LWB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p239738.png?v=22
244973, Marcel Ruiz, 75, CM | CAM | CDM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p244973.png?v=22
236537, Gerardo Arteaga, 74, LB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p236537.png?v=22
252008, Israel Reyes, 74, CB | CDM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p252008.png?v=22
242118, Sebastián Córdova, 76, CAM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p242118.png?v=22
222382, Luis Chávez, 79, CM | CDM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p222382.png?v=22
237043, Roberto Alvarado, 77, RM | LM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p237043.png?v=22
192009, José Antonio Rodríguez, 71, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p192009.png?v=22
224574, Orbelín Pineda, 76, CAM | LM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p224574.png?v=22
234579, Julian Quiñones, 78, CF | ST | LW, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p234579.png?v=22
