241671, Dominik Livaković, 82, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p241671.png?v=22
250955, Josip Stanišić, 77, RWB | CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p250955.png?v=22
256325, Josip Šutalo, 78, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p256325.png?v=22
251517, Joško Gvardiol, 82, LB | CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p251517.png?v=22
243388, Borna Sosa, 77, LB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p243388.png?v=22
216352, Marcelo Brozović, 83, CDM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p216352.png?v=22
177003, Luka Modrić, 86, CM | CAM | CDM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p177003.png?v=22
216354, Andrej Kramarić, 81, CF | CM | CAM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p216354.png?v=22
244261, Lovro Majer, 78, CM | CAM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p244261.png?v=22
188335, Ante Budimir, 77, ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p188335.png?v=22
252931, Luka Ivanušec, 76, LW | CAM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p252931.png?v=22
262842, Martin Baturina, 75, CAM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p262842.png?v=22
238370, Marin Pongračić, 76, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p238370.png?v=22
257771, Josip Juranović, 77, RWB | LWB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p257771.png?v=22
271384, Dion Drena Beljo, 72, ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p271384.png?v=22
199206, Domagoj Vida, 75, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p199206.png?v=22
258775, Luka Sučić, 74, CAM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p258775.png?v=22
244270, Nikola Moro, 74, CDM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p244270.png?v=22
223273, Mario Pašalić, 80, CAM | CF | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p223273.png?v=22
271949, Nediljko Labrović, 74, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p271949.png?v=22
242288, Ivica Ivušić, 73, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p242288.png?v=22
262740, Marco Pašalić, 69, RM | RW | LM, , https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
244456, Martin Erlić, 75, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p244456.png?v=22
207410, Mateo Kovačić, 82, CM | CDM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p207410.png?v=22
229593, Marko Pjaca, 73, LW | CF | CAM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p229593.png?v=22
181458, Ivan Perišić, 77, LW | LWB, , https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
