221610, Dénes Dibusz, 78, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p221610.png?v=22
258708, Botond Balogh, 67, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p258708.png?v=22
223207, Ádám Lang, 71, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p223207.png?v=22
253170, Attila Szalai, 74, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p253170.png?v=22
263233, Bendegúz Bolla, 67, RB | RM | LM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p263233.png?v=22
230936, Ádám Nagy, 70, CM | CDM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p230936.png?v=22
234087, Callum Styles, 70, LWB | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p234087.png?v=22
254159, Zsolt Nagy, 69, LB | LW, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p254159.png?v=22
238277, Dániel Gazdag, 75, CAM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p238277.png?v=22
236772, Dominik Szoboszlai, 81, CAM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p236772.png?v=22
268097, Martin Ádám, 72, ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p268097.png?v=22
188537, Loïc Négo, 72, RM | RB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p188537.png?v=22
223208, Zsolt Kalmár, 74, CAM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p223208.png?v=22
268099, Péter Szappanos, 66, GK, , https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
234171, Roland Sallai, 77, RM | CF, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p234171.png?v=22
204638, Willi Orban, 83, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p204638.png?v=22
230718, Endre Botka, 70, RB | CB, , https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
274968, Patrik Demjén, 68, GK, , https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
256780, Márton Dárdai, 72, CDM | CB, , https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
236449, Kevin Csoboth, 68, LW | RW, , https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
245710, Attila Mocsi, 64, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p245710.png?v=22
275644, Gábor Szalai, 67, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p275644.png?v=22
258377, András Németh, 65, ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p258377.png?v=22
260908, Milos Kerkez, 75, LB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p260908.png?v=22
185122, Péter Gulácsi, 82, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p185122.png?v=22
236510, Barnabás Varga, 75, ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p236510.png?v=22
