209658, Leon Goretzka, 85, CM | CDM, Bayern München, https://cdn.fifacm.com/content/media/imgs/fc24/players/p209658.png?v=22
188943, Kevin Trapp, 83, GK, Eintracht Frankfurt, https://cdn.fifacm.com/content/media/imgs/fc24/players/p188943.png?v=22
206113, Serge Gnabry, 83, RM | CF | LM, Bayern München, https://cdn.fifacm.com/content/media/imgs/fc24/players/p206113.png?v=22
207862, Matthias Ginter, 83, CB, SC Freiburg, https://cdn.fifacm.com/content/media/imgs/fc24/players/p207862.png?v=22
210324, Jonas Hofmann, 83, CAM, Bayer 04 Leverkusen, https://cdn.fifacm.com/content/media/imgs/fc24/players/p210324.png?v=22
212190, Niklas Süle, 83, CB | RB, Borussia Dortmund, https://cdn.fifacm.com/content/media/imgs/fc24/players/p212190.png?v=22
188350, Marco Reus, 82, CAM | CF, Borussia Dortmund, https://cdn.fifacm.com/content/media/imgs/fc24/players/p188350.png?v=22
192563, Bernd Leno, 82, GK, Fulham, https://cdn.fifacm.com/content/media/imgs/fc24/players/p192563.png?v=22
208333, Emre Can, 82, CDM | CB, Borussia Dortmund, https://cdn.fifacm.com/content/media/imgs/fc24/players/p208333.png?v=22
192318, Mario Götze, 81, CM | CF | LM, Eintracht Frankfurt, https://cdn.fifacm.com/content/media/imgs/fc24/players/p192318.png?v=22
199833, Lars Unnerstall, 80, GK, FC Twente, https://cdn.fifacm.com/content/media/imgs/fc24/players/p199833.png?v=22
206511, Maximilian Arnold, 80, CDM | CM, VfL Wolfsburg, https://cdn.fifacm.com/content/media/imgs/fc24/players/p206511.png?v=22
210021, Hany Mukhtar, 80, CF | ST | CAM, Nashville SC, https://cdn.fifacm.com/content/media/imgs/fc24/players/p210021.png?v=22
212188, Timo Werner, 80, LW | LM | ST, Tottenham Hotspur, https://cdn.fifacm.com/content/media/imgs/fc24/players/p212188.png?v=22
222028, Julian Weigl, 80, CDM, Borussia M'gladbach, https://cdn.fifacm.com/content/media/imgs/fc24/players/p222028.png?v=22
251852, Karim Adeyemi, 80, LM | ST, Borussia Dortmund, https://cdn.fifacm.com/content/media/imgs/fc24/players/p251852.png?v=22
209846, Christian Günter, 79, LB | LM, SC Freiburg, https://cdn.fifacm.com/content/media/imgs/fc24/players/p209846.png?v=22
223697, Robin Gosens, 79, LWB | LM, 1. FC Union Berlin, https://cdn.fifacm.com/content/media/imgs/fc24/players/p223697.png?v=22
244176, Deniz Undav, 79, ST | CAM, VfB Stuttgart, https://cdn.fifacm.com/content/media/imgs/fc24/players/p244176.png?v=22
211748, Kerem Demirbay, 78, CM | CDM | CAM, Galatasaray, https://cdn.fifacm.com/content/media/imgs/fc24/players/p211748.png?v=22
246863, Felix Nmecha, 78, CM | LM, Borussia Dortmund, https://cdn.fifacm.com/content/media/imgs/fc24/players/p246863.png?v=22
