212831, Alisson, 89, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p212831.png?v=22
238794, Vinícius Júnior, 89, LW | ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p238794.png?v=22
190871, Neymar Jr, 88, LW | CAM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p190871.png?v=22
210257, Ederson, 88, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p210257.png?v=22
207865, Marquinhos, 87, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p207865.png?v=22
200145, Casemiro, 85, CDM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p200145.png?v=22
232580, Gabriel, 85, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p232580.png?v=22
239580, Bremer, 85, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p239580.png?v=22
243812, Rodrygo, 85, RW | ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p243812.png?v=22
164240, Thiago Silva, 84, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p164240.png?v=22
233419, Raphinha, 84, RW, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p233419.png?v=22
247851, Bruno Guimarães, 84, CM | CDM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p247851.png?v=22
251566, Gabriel Martinelli, 84, LW, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p251566.png?v=22
209499, Fabinho, 83, CDM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p209499.png?v=22
209297, Fred, 82, CM | CDM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p209297.png?v=22
223334, Joelinton, 82, CM | LW, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p223334.png?v=22
230666, Gabriel Jesus, 82, ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p230666.png?v=22
236499, Douglas Luiz, 82, CM | CDM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p236499.png?v=22
199304, Danilo, 81, CB | RB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p199304.png?v=22
201995, Felipe Anderson, 81, RW | ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p201995.png?v=22
231943, Richarlison, 81, ST | LW, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p231943.png?v=22
