258498, Bart Verbruggen, 75, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p258498.png?v=22
241187, Lutsharel Geertruida, 79, RB | CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p241187.png?v=22
203376, Virgil van Dijk, 89, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p203376.png?v=22
208920, Nathan Aké, 82, CB | LB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p208920.png?v=22
233096, Denzel Dumfries, 81, RWB | RM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p233096.png?v=22
208461, Marten de Roon, 80, CDM | CM | CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p208461.png?v=22
228702, Frenkie de Jong, 87, CM | CDM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p228702.png?v=22
190815, Daley Blind, 79, CB | LB | CDM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p190815.png?v=22
245367, Xavi Simons, 82, CAM | LW | LM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p245367.png?v=22
242516, Cody Gakpo, 82, CF | LW, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p242516.png?v=22
202556, Memphis Depay, 83, CF | LW, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p202556.png?v=22
240638, Tijjani Reijnders, 80, CM | CAM | CDM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p240638.png?v=22
225953, Steven Bergwijn, 78, LW, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p225953.png?v=22
200260, Steven Berghuis, 81, RW | CAM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p200260.png?v=22
253109, Joey Veerman, 80, CM | CDM | CAM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p253109.png?v=22
240679, Teun Koopmeiners, 82, CM | CAM | CDM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p240679.png?v=22
248793, Mats Wieffer, 78, CDM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p248793.png?v=22
235243, Matthijs de Ligt, 84, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p235243.png?v=22
211738, Mark Flekken, 80, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p211738.png?v=22
231447, Donyell Malen, 83, RM | ST | LM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p231447.png?v=22
239380, Noa Lang, 79, LW, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p239380.png?v=22
223689, Wout Weghorst, 77, ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p223689.png?v=22
198176, Stefan de Vrij, 82, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p198176.png?v=22
251805, Jurriën Timber, 79, CB | RB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p251805.png?v=22
232229, Justin Bijlow, 78, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p232229.png?v=22
251809, Sven Botman, 83, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p251809.png?v=22
