204935, Jordan Pickford, 82, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p204935.png?v=22
188377, Kyle Walker, 84, RB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p188377.png?v=22
203574, John Stones, 85, CB | CDM | RB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p203574.png?v=22
203263, Harry Maguire, 80, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p203263.png?v=22
205988, Luke Shaw, 82, LB | CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p205988.png?v=22
231281, Trent Alexander-Arnold, 86, RB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p231281.png?v=22
234378, Declan Rice, 87, CDM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p234378.png?v=22
246669, Bukayo Saka, 86, RW, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p246669.png?v=22
237692, Phil Foden, 87, RW | LW | CAM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p237692.png?v=22
252371, Jude Bellingham, 88, CAM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p252371.png?v=22
202126, Harry Kane, 90, ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p202126.png?v=22
233934, Aaron Ramsdale, 82, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p233934.png?v=22
238216, Conor Gallagher, 79, CM | CAM | CDM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p238216.png?v=22
257534, Cole Palmer, 80, RM | RW | CAM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p257534.png?v=22
220697, James Maddison, 85, CAM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p220697.png?v=22
241159, Marc Guéhi, 78, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p241159.png?v=22
186345, Kieran Trippier, 85, RB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p186345.png?v=22
269136, Kobbie Mainoo, 72, CDM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p269136.png?v=22
221697, Ollie Watkins, 83, ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p221697.png?v=22
232756, Fikayo Tomori, 84, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p232756.png?v=22
206517, Jack Grealish, 85, LW | LM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p206517.png?v=22
238074, Reece James, 83, RB | RWB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p238074.png?v=22
224371, Jarrod Bowen, 81, RM | ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p224371.png?v=22
212228, Ivan Toney, 80, ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p212228.png?v=22
229984, Ben Chilwell, 80, LB | LWB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p229984.png?v=22
203841, Nick Pope, 84, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p203841.png?v=22
