264240, Páez Gavira, 83, CM | LW, FC Barcelona, https://cdn.fifacm.com/content/media/imgs/fc24/players/p264240.png?v=22
266253, Iván Fresneda Corraliza, 72, RWB | RB, Sporting CP, https://cdn.fifacm.com/content/media/imgs/fc24/players/p266253.png?v=22
271975, Stefan Bajcetic Maquieira, 72, CDM | CM, Liverpool, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
275324, Assane Diao Diaoune, 70, RM | LM, Real Betis Balompié, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
278349, Dean Huijsen, 68, CB, Roma, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
278661, Yarek, 67, CB | LB, Valencia CF, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
265194, Iker Bravo Solanilla, 66, ST | LW | RW, Real Madrid, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
270732, Antonio Espigares Morillas, 66, CB | RB, Villarreal B, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
278046, Pau Cubarsí, 66, CB, FC Barcelona, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
274212, Pau Sans, 65, ST, Real Zaragoza, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
275520, Manu Bueno, 65, CM | CAM | CDM, Sevilla FC, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
275881, Víctor Barberá, 65, ST | RW, Club Brugge, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
278400, Iñaki González, 65, CM | CDM, UD Las Palmas, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
278923, Héctor Fort, 65, RB | CB, FC Barcelona, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
264179, Pelayo González Rey, 64, CM | CDM | CAM, Real Oviedo, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
271979, Nacho Ferri, 64, ST, Eintracht Frankfurt, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
277269, Adrián Liso, 64, LM | ST | RM, Real Zaragoza, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
278008, Garriel, 64, LB | LWB, Real Valladolid, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
278813, Marc Guiu, 64, ST, FC Barcelona, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
278928, Álex Jiménez, 64, LB | RB, Milan, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
279603, Olabarrieta, 64, LM | RM, Athletic Club de Bilbao, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
279814, Pau Prim, 64, CDM | CM, FC Barcelona, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
70966, Jacobo, 63, CB, Real Madrid, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
277239, Adri Suárez, 58, GK, Villarreal B, https://cdn.fifacm.com/content/media/imgs/fc24/players/p277239.png?v=22
277825, Jorge Benito, 57, GK, Getafe CF, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
