271574, Rico Lewis, 75, RB| CDM, Manchester City, https://cdn.fifacm.com/content/media/imgs/fc24/players/p271574.png?v=22
266032, Jamie Bynoe-Gittens, 74, LM, Borussia Dortmund, https://cdn.fifacm.com/content/media/imgs/fc24/players/p266032.png?v=22
270208, Archie Gray, 72, CM| RB| CDM, Leeds United, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
274246, Lewis Miley, 70, CM| CDM| CAM, Newcastle United, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
266127, Lewis Hall, 68, LB| CM, Newcastle United, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
273621, James Beadle, 67, GK, Sheffield Wednesday, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
266155, George Hall, 66, CAM| CM, Birmingham City, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
270371, Ryan Andrews, 66, RB| RWB, Watford, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
270964, Jobe Bellingham, 66, CM| CAM| ST, Sunderland, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
277283, Jack Hinshelwood, 66, CDM| RB| LB, Brighton & Hove Albion, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
264180, Alfie Devine, 65, CAM| CM, Plymouth Argyle, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
266686, Noel Buck, 65, CM| CDM| RM, New England Revolution, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
264421, Thierry Small, 64, LWB| LB, Charlton Athletic, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
264731, Ashley Phillips, 64, CB, Plymouth Argyle, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
277286, Kian Best, 64, LWB| LB| CB, Preston North End, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
277601, Emran Soglo, 64, LB| CM, Olympique de Marseille, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
278288, Alex Matos, 64, CDM| CM, Huddersfield Town, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
71227, Jayden Danns, 63, ST, Liverpool, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
71973, Ethan Wheatley, 63, ST, Manchester United, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
71998, Tyrique George, 63, LM| LW| CAM, Chelsea, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
262170, Freddie Draper, 63, ST, Lincoln City, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
273616, Romain Esse, 63, RM| CAM, Millwall, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
276944, Tommy Simkin, 57, GK, Forest Green Rovers, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
