257439, Richard Ofori, 71, GK, , https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
185349, Denis Odoi, 71, RB | CDM | CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p185349.png?v=22
212219, Alexander Djiku, 77, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p212219.png?v=22
244915, Mohammed Salisu, 76, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p244915.png?v=22
247124, Gideon Mensah, 70, LB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p247124.png?v=22
242045, Majeed Ashimeru, 71, CM | CDM | CAM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p242045.png?v=22
252059, Salis Abdul Samed, 76, CDM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p252059.png?v=22
216201, Iñaki Williams Arthuer, 82, RM | ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p216201.png?v=22
197756, Jordan Ayew, 75, RM | RW | LW, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p197756.png?v=22
245155, Mohammed Kudus, 81, RM | CAM | ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p245155.png?v=22
241236, Antoine Semenyo, 74, RM | ST | LM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p241236.png?v=22
268763, Ernest Nuamah, 74, RW | ST | RM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p268763.png?v=22
245598, Iddrisu Baba, 73, CM | CDM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p245598.png?v=22
238392, Elisha Owusu, 67, CDM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p238392.png?v=22
209989, Thomas Partey, 84, CDM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p209989.png?v=22
229956, Lawrence Ati Zigi, 74, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p229956.png?v=22
176571, André Ayew, 72, ST | RW, , https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
257946, Alidu Seidu, 73, CB, , https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
245022, Nicholas Opoku, 66, CB, , https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
212883, Daniel Amartey, 71, CB, , https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
258608, Osman Bukari, 72, RW | ST, , https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
230653, Jojo Wollacott, 64, GK, , https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
255036, Ransford-Yeboah Königsdörffer, 68, LW | ST | RW, , https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
268836, Edmund Addo, 65, CDM, , https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
230021, Joseph Aidoo, 78, CB, , https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
244853, Kamal Sowah, 70, ST | CAM, , https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
