243585, Gavin Bazunu, 73, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p243585.png?v=22
201417, Matt Doherty, 74, RWB | RB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p201417.png?v=22
248484, Nathan Collins, 75, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p248484.png?v=22
204936, John Egan, 73, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p204936.png?v=22
235405, Dara O'Shea, 73, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p235405.png?v=22
212454, Callum O'Dowda, 70, LM | LW | LB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p212454.png?v=22
228151, Josh Cullen, 76, CDM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p228151.png?v=22
236344, Jayson Molumby, 70, CDM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p236344.png?v=22
252376, Jason Knight, 70, CM | CAM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p252376.png?v=22
231005, Chiedozie Ogbene, 73, RM | RWB | CF, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p231005.png?v=22
259608, Evan Ferguson, 74, ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p259608.png?v=22
180216, Séamus Coleman, 75, RB | RWB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p180216.png?v=22
261647, Andrew Omobamidele, 70, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p261647.png?v=22
244288, Adam Idah, 70, ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p244288.png?v=22
240913, Caoimhin Kelleher, 76, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p240913.png?v=22
198489, James McClean, 67, LWB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p198489.png?v=22
245902, Troy Parrott, 67, ST | RM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p245902.png?v=22
242265, Michael Obafemi, 69, ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p242265.png?v=22
200478, Jeff Hendrick, 68, CM | CDM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p200478.png?v=22
237916, Will Smallbone, 71, CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p237916.png?v=22
216464, Alan Browne, 71, CM | CAM | RWB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p216464.png?v=22
232284, Mark Travers, 73, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p232284.png?v=22
238505, Michael Johnston, 71, LM | LW, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p238505.png?v=22
246847, Mark Sykes, 69, RM | RW | RB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p246847.png?v=22
246991, Liam Scales, 73, CB | LB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p246991.png?v=22
225872, Jamie McGrath, 69, RM | CAM | LM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p225872.png?v=22
