221909, Jindřich Staněk, 76, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p221909.png?v=22
259748, Martin Vitík, 75, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p259748.png?v=22
255687, David Zima, 73, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p255687.png?v=22
251116, Tomáš Holeš, 76, CB | CDM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p251116.png?v=22
243007, Lukáš Masopust, 73, RM | RB | CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p243007.png?v=22
236792, Tomáš Souček, 79, CDM | CM | CAM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p236792.png?v=22
245209, Michal Sadílek, 76, CDM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p245209.png?v=22
269509, David Douděra, 74, RM | RB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p269509.png?v=22
253727, Lukáš Provod, 73, CM | CAM | LM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p253727.png?v=22
244793, Tomáš Chorý, 73, ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p244793.png?v=22
246618, Adam Hložek, 76, ST | CAM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p246618.png?v=22
244470, Vladimír Coufal, 78, RB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p244470.png?v=22
216860, Václav Černý, 75, RM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p216860.png?v=22
257536, Jan Kuchta, 75, ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p257536.png?v=22
246919, Tomáš Čvančara, 75, ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p246919.png?v=22
241186, Vasil Kušej, 65, LW | ST | CF, , https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
267594, David Jurásek, 73, LWB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p267594.png?v=22
258208, Ondřej Lingr, 74, CAM | LW | RW, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p258208.png?v=22
247028, Alex Král, 75, CDM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p247028.png?v=22
242948, Matěj Kovář, 76, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p242948.png?v=22
227499, Patrizio Stronati, 66, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p227499.png?v=22
274906, Mojmír Chytil, 74, ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p274906.png?v=22
263286, Aleš Mandous, 74, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p263286.png?v=22
252064, Ladislav Krejčí, 77, CB | CDM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p252064.png?v=22
247030, Petr Ševčík, 74, CDM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p247030.png?v=22
204121, Jakub Brabec, 74, CB, , https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
