223848, Sergej Milinkovic-Savic, 86, CM | CDM, Al Hilal, https://cdn.fifacm.com/content/media/imgs/fc24/players/p223848.png?v=22
246430, Dušan Vlahović, 84, ST, Juventus, https://cdn.fifacm.com/content/media/imgs/fc24/players/p246430.png?v=22
208574, Filip Kostić, 83, LM | LWB, Juventus, https://cdn.fifacm.com/content/media/imgs/fc24/players/p208574.png?v=22
199434, Dušan Tadić, 82, LW | RW, Fenerbahçe, https://cdn.fifacm.com/content/media/imgs/fc24/players/p199434.png?v=22
215716, Aleksandar Mitrović, 81, ST, Al Hilal, https://cdn.fifacm.com/content/media/imgs/fc24/players/p215716.png?v=22
191202, Nemanja Matić, 80, CDM | CM, Olympique Lyonnais, https://cdn.fifacm.com/content/media/imgs/fc24/players/p191202.png?v=22
193198, Nemanja Gudelj, 80, CB | CDM, Sevilla FC, https://cdn.fifacm.com/content/media/imgs/fc24/players/p193198.png?v=22
238095, Nikola Milenković, 79, CB, Fiorentina, https://cdn.fifacm.com/content/media/imgs/fc24/players/p238095.png?v=22
227290, Marko Dmitrović, 78, GK, Sevilla FC, https://cdn.fifacm.com/content/media/imgs/fc24/players/p227290.png?v=22
232432, Luka Jovic, 78, ST, Milan, https://cdn.fifacm.com/content/media/imgs/fc24/players/p232432.png?v=22
239433, Nemanja Maksimović, 78, CM | CDM, Getafe CF, https://cdn.fifacm.com/content/media/imgs/fc24/players/p239433.png?v=22
241727, Predrag Rajković, 78, GK, RCD Mallorca, https://cdn.fifacm.com/content/media/imgs/fc24/players/p241727.png?v=22
220746, Andrija Živković, 77, RW | LW, PAOK, https://cdn.fifacm.com/content/media/imgs/fc24/players/p220746.png?v=22
224836, Vanja Milinković-Savić, 77, GK, Torino, https://cdn.fifacm.com/content/media/imgs/fc24/players/p224836.png?v=22
258683, Ivan Ilić, 77, CM | CF | CDM, Torino, https://cdn.fifacm.com/content/media/imgs/fc24/players/p258683.png?v=22
261307, Veljko Birmančević, 77, RW | LW, Sparta Praha, https://cdn.fifacm.com/content/media/imgs/fc24/players/p261307.png?v=22
269626, Đorđe Petrović, 77, GK, Chelsea, https://cdn.fifacm.com/content/media/imgs/fc24/players/p269626.png?v=22
230564, Mijat Gaćinović, 76, LM | RM, AEK, https://cdn.fifacm.com/content/media/imgs/fc24/players/p230564.png?v=22
232099, Marko Grujić, 76, CM | CDM, FC Porto, https://cdn.fifacm.com/content/media/imgs/fc24/players/p232099.png?v=22
236699, Saša Lukić, 76, CM | CDM, Fulham, https://cdn.fifacm.com/content/media/imgs/fc24/players/p236699.png?v=22
205362, Matija Nastasic, 75, CB, RCD Mallorca, https://cdn.fifacm.com/content/media/imgs/fc24/players/p205362.png?v=22
212127, Darko Lazović, 75, LM | CF, Hellas Verona, https://cdn.fifacm.com/content/media/imgs/fc24/players/p212127.png?v=22
243656, Nemanja Radonjić, 75, CF | LM | RM, RCD Mallorca, https://cdn.fifacm.com/content/media/imgs/fc24/players/p243656.png?v=22
