207998, Danny Ward, 72, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p207998.png?v=22
225147, Connor Roberts, 74, RB | RWB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p225147.png?v=22
233201, Chris Mepham, 71, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p233201.png?v=22
229266, Joe Rodon, 75, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p229266.png?v=22
205923, Ben Davies, 77, CB | LB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p205923.png?v=22
243057, Neco Williams, 74, RB | RWB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p243057.png?v=22
265514, Jordan James, 65, CM | CAM | CDM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p265514.png?v=22
235735, Ethan Ampadu, 75, CB | CDM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p235735.png?v=22
220710, Harry Wilson, 75, RM | RW, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p220710.png?v=22
186561, Aaron Ramsey, 74, CM | CAM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p186561.png?v=22
216627, Kieffer Moore, 72, ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p216627.png?v=22
251421, Brennan Johnson, 77, RW | RM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p251421.png?v=22
232545, Nathan Broadhead, 72, LM | ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p232545.png?v=22
200715, Adam Davies, 69, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p200715.png?v=22
220196, David Brooks, 75, RW | RM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p220196.png?v=22
248687, Ben Cabango, 71, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p248687.png?v=22
233941, Liam Cullen, 69, ST | RM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p233941.png?v=22
220677, Joe Morrell, 68, CDM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p220677.png?v=22
248688, Oliver Cooper, 68, CAM | CM | LM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p248688.png?v=22
232104, Daniel James, 75, RM | LM | ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p232104.png?v=22
212484, Wes Burns, 71, RM | RWB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p212484.png?v=22
198437, Tom Bradshaw, 70, ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p198437.png?v=22
208806, Morgan Fox, 68, CB | LB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p208806.png?v=22
211363, Tom Lockyer, 74, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p211363.png?v=22
170084, Wayne Hennessey, 71, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p170084.png?v=22
212366, Josh Sheehan, 68, CM | CDM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p212366.png?v=22
