188567, Pierre-Emerick Aubameyang, 81, ST, Olympique de Marseille, https://cdn.fifacm.com/content/media/imgs/fc24/players/p188567.png?v=22
225951, Denis Bouanga, 80, LW | ST, Los Angeles FC, https://cdn.fifacm.com/content/media/imgs/fc24/players/p225951.png?v=22
212811, Mario Lemina, 79, CDM | CM, Wolverhampton Wanderers, https://cdn.fifacm.com/content/media/imgs/fc24/players/p212811.png?v=22
239910, Aaron Boupendza, 76, LM | LW | ST, FC Cincinnati, https://cdn.fifacm.com/content/media/imgs/fc24/players/p239910.png?v=22
251191, Jim Allevinah, 70, RM | RWB | LM, Clermont Foot, https://cdn.fifacm.com/content/media/imgs/fc24/players/p251191.png?v=22
70106, Shavy Babicka, 69, RM | ST, Toulouse FC, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
213498, Serge-Junior Martinsson Ngouali, 69, CDM | CM, Sarpsborg 08, https://cdn.fifacm.com/content/media/imgs/fc24/players/p213498.png?v=22
218359, Didier Ndong, 68, CDM | CB | CM, Al Riyadh, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
218353, Aaron Appindangoye, 67, CB, Sivasspor, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
271061, Jacques Ekomié, 67, LB | CB, Girondins de Bordeaux, https://cdn.fifacm.com/content/media/imgs/fc24/players/p271061.png?v=22
212483, Johann Obiang, 66, LB | LWB | LM, Pau FC, https://cdn.fifacm.com/content/media/imgs/fc24/players/p212483.png?v=22
270502, Anthony Oyono, 66, RB | LB, Frosinone, https://cdn.fifacm.com/content/media/imgs/fc24/players/p270502.png?v=22
225337, David Sambissa, 65, RM | LM, İstanbulspor, https://cdn.fifacm.com/content/media/imgs/fc24/players/p225337.png?v=22
277255, Alan Do Marcolino, 57, ST, Quevilly Rouen Métropole, https://cdn.fifacm.com/content/media/imgs/fc24/players/p277255.png?v=22
201976, Alfred Gomis, 70, GK, FC Lorient, https://cdn.fifacm.com/content/media/imgs/fc24/players/p201976.png?v=22
212886, Wylan Cyprien, 70, CM | CDM, Parma, https://cdn.fifacm.com/content/media/imgs/fc24/players/p212886.png?v=22
190868, Kévin Théophile-Catherine, 70, CB, Dinamo Zagreb, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
