199830, Samuel Galindo, 70, CM | CDM | CAM, Nacional Potosí, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
253651, Daniel Mancilla, 69, LB | LM | CM, Nacional Potosí, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
211338, Alejandro Chumacero, 68, CM | CDM | CAM, Jorge Wilstermann, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
256173, Carlos Adorno, 68, GK, Nacional Potosí, https://cdn.fifacm.com/content/media/imgs/fc24/players/p256173.png?v=22
250765, Boris Cespedes, 67, CDM | CM, Yverdon-Sport, https://cdn.fifacm.com/content/media/imgs/fc24/players/p250765.png?v=22
254032, José María Carrasco, 67, CB, Nacional Potosí, https://cdn.fifacm.com/content/media/imgs/fc24/players/p254032.png?v=22
259797, Adalid Terrazas, 67, CAM | CM | RM, Always Ready, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
260442, Juan Mercado, 67, CDM | RB, Universitario de Vinto, https://cdn.fifacm.com/content/media/imgs/fc24/players/p260442.png?v=22
196930, Marvin Bejarano, 66, LB | LWB | LM, Jorge Wilstermann, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
225708, Raúl Castro, 66, CDM | CM, Universitario de Vinto, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
253522, Luis Pavia, 66, RM | CM | CAM, Nacional Potosí, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
253601, Pablo Laredo, 66, CDM | RB, Universitario de Vinto, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
254343, Mirko Tomianovic, 66, RM | RW, Real Tomayapo, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
254409, Francisco Rodríguez, 66, LB, Jorge Wilstermann, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
254427, Oscar Añez, 66, RB | LB, Nacional Potosí, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
257719, Jaume Cuéllar, 66, LW | RW, FC Barcelona, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
261474, Diego Medina, 66, RB | RM, Always Ready, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
211339, Rudy Cardozo, 65, CM | CAM, Jorge Wilstermann, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
211345, Pedro Azogue, 65, CDM | CM, Nacional Potosí, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
248860, Saidt Mustafá, 65, GK, Nacional Potosí, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
248861, Heber Leaños, 65, LB | LM | RB, Nacional Potosí, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
248862, Juan José Orellana, 65, LB, Real Tomayapo, https://cdn.fifacm.com/content/media/imgs/fc24/players/p248862.png?v=22
253652, Vladimir Castellón, 65, ST | LM, Real Tomayapo, https://cdn.fifacm.com/content/media/imgs/fc24/players/p253652.png?v=22
254444, Kevin Romay, 65, RM | ST, Nacional Potosí, https://cdn.fifacm.com/content/media/imgs/fc24/players/p254444.png?v=22
254961, Widen Saucedo, 65, RB | CB, Jorge Wilstermann, https://cdn.fifacm.com/content/media/imgs/fc24/players/p254961.png?v=22
255959, Samuel Guzmán, 65, LB | LM | LW, Universitario de Vinto, https://cdn.fifacm.com/content/media/imgs/fc24/players/p255959.png?v=22
260267, Diego Hoyos, 65, CM | CDM | LM, Nacional Potosí, https://cdn.fifacm.com/content/media/imgs/fc24/players/p260267.png?v=22
260514, Óscar Baldomar, 65, RB | RWB | CB, Nacional Potosí, https://cdn.fifacm.com/content/media/imgs/fc24/players/p260514.png?v=22
264533, Pablo Vaca, 65, RB | RM | CB, Always Ready, https://cdn.fifacm.com/content/media/imgs/fc24/players/p264533.png?v=22
274195, Andrés Torrico, 65, RM | CM | RB, Nacional Potosí, https://cdn.fifacm.com/content/media/imgs/fc24/players/p274195.png?v=22
