216325, Angus Gunn, 74, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p216325.png?v=22
248808, Aaron Hickey, 76, RB | RWB | LB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p248808.png?v=22
240439, Ryan Porteous, 70, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p240439.png?v=22
225316, Jack Hendry, 75, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p225316.png?v=22
226491, Kieran Tierney, 80, LB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p226491.png?v=22
216267, Andrew Robertson, 86, LB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p216267.png?v=22
237238, Scott McTominay, 78, CDM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p237238.png?v=22
211093, Callum McGregor, 79, CDM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p211093.png?v=22
213884, Ryan Christie, 74, CDM | CAM | RM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p213884.png?v=22
210881, John McGinn, 81, CM | CDM | RM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p210881.png?v=22
247279, Lyndon Dykes, 69, ST | CF, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p247279.png?v=22
226508, Greg Taylor, 74, LB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p226508.png?v=22
198904, Grant Hanley, 73, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p198904.png?v=22
225974, Scott McKenna, 73, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p225974.png?v=22
201368, Kenny McLean, 72, CDM | CM | CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p201368.png?v=22
242280, Lewis Ferguson, 78, CAM | CM | CDM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p242280.png?v=22
226093, Ché Adams, 75, ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p226093.png?v=22
257896, Nathan Patterson, 72, RB | RWB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p257896.png?v=22
225203, Liam Kelly, 64, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p225203.png?v=22
202282, Stuart Armstrong, 73, CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p202282.png?v=22
245992, Billy Gilmour, 74, CDM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p245992.png?v=22
189456, Liam Cooper, 72, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p189456.png?v=22
204269, Zander Clark, 72, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p204269.png?v=22
234111, David Turnbull, 72, CM | CAM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p234111.png?v=22
189218, Ryan Jack, 74, CM | CDM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p189218.png?v=22
236650, Jacob Brown, 69, ST | RM, , https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
