230938, Kessié, 82, CDM | CM, Al Ahli, https://cdn.fifacm.com/content/media/imgs/fc24/players/p230938.png?v=22
198717, Wilfried Zaha, 81, LM | LW, Galatasaray, https://cdn.fifacm.com/content/media/imgs/fc24/players/p198717.png?v=22
205693, Sébastien Haller, 81, ST, Borussia Dortmund, https://cdn.fifacm.com/content/media/imgs/fc24/players/p205693.png?v=22
216320, Seko Fofana, 81, CM | CDM, Al Ettifaq, https://cdn.fifacm.com/content/media/imgs/fc24/players/p216320.png?v=22
246875, Odilon Kossounou, 81, CB, Bayer 04 Leverkusen, https://cdn.fifacm.com/content/media/imgs/fc24/players/p246875.png?v=22
235173, Ibrahim Sangaré, 80, CDM | CM, Nottingham Forest, https://cdn.fifacm.com/content/media/imgs/fc24/players/p235173.png?v=22
226110, Nicolas Pépé, 78, RM | RW | ST, Trabzonspor, https://cdn.fifacm.com/content/media/imgs/fc24/players/p226110.png?v=22
236403, Evan Ndicka, 78, CB, Roma, https://cdn.fifacm.com/content/media/imgs/fc24/players/p236403.png?v=22
252802, Wilfried Singo, 78, CB | RB, AS Monaco, https://cdn.fifacm.com/content/media/imgs/fc24/players/p252802.png?v=22
270531, Ousmane Diomande, 78, CB, Sporting CP, https://cdn.fifacm.com/content/media/imgs/fc24/players/p270531.png?v=22
197853, Serge Aurier, 77, RB | RWB, Galatasaray, https://cdn.fifacm.com/content/media/imgs/fc24/players/p197853.png?v=22
224422, Jérémie Boga, 77, LW, OGC Nice, https://cdn.fifacm.com/content/media/imgs/fc24/players/p224422.png?v=22
225085, Jonathan Bamba, 77, LM | CM | LW, RC Celta de Vigo, https://cdn.fifacm.com/content/media/imgs/fc24/players/p225085.png?v=22
235634, Ghislain Konan, 77, LB | LWB, Al Fayha, https://cdn.fifacm.com/content/media/imgs/fc24/players/p235634.png?v=22
235866, Christian Kouamé, 77, ST | RW | LW, Fiorentina, https://cdn.fifacm.com/content/media/imgs/fc24/players/p235866.png?v=22
202750, Willy Boly, 76, CB, Nottingham Forest, https://cdn.fifacm.com/content/media/imgs/fc24/players/p202750.png?v=22
215798, Maxwel Cornet, 76, LM | CF, West Ham United, https://cdn.fifacm.com/content/media/imgs/fc24/players/p215798.png?v=22
225508, Eric Bailly, 76, CB, Villarreal CF, https://cdn.fifacm.com/content/media/imgs/fc24/players/p225508.png?v=22
240787, Traorè, 76, LM | LW | CAM, Napoli, https://cdn.fifacm.com/content/media/imgs/fc24/players/p240787.png?v=22
258575, Emmanuel Agbadou, 76, CB, Stade de Reims, https://cdn.fifacm.com/content/media/imgs/fc24/players/p258575.png?v=22
260779, Simon Adingra, 75, RM | LM, Brighton & Hove Albion, https://cdn.fifacm.com/content/media/imgs/fc24/players/p260779.png?v=22
220421, Hassane Kamara, 74, LWB | LM | LB, Udinese, https://cdn.fifacm.com/content/media/imgs/fc24/players/p220421.png?v=22
235458, Cédric Kipré, 74, CB, West Bromwich Albion, https://cdn.fifacm.com/content/media/imgs/fc24/players/p235458.png?v=22
242179, Yahia Fofana, 71, GK, Angers SCO, https://cdn.fifacm.com/content/media/imgs/fc24/players/p242179.png?v=22
263922, Mohamed Koné, 63, GK, USL Dunkerque, https://cdn.fifacm.com/content/media/imgs/fc24/players/p263922.png?v=22
