229091, Bailey Peacock-Farrell, 70, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p229091.png?v=22
213697, Paddy McNair, 72, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p213697.png?v=22
169588, Jonny Evans, 75, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p169588.png?v=22
243908, Daniel Ballard, 73, CB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p243908.png?v=22
203570, Stuart Dallas, 72, CM | LB | RB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p203570.png?v=22
243520, Ali McCann, 70, CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p243520.png?v=22
204412, George Saville, 70, CM | CDM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p204412.png?v=22
231292, Jamal Lewis, 69, LB | LWB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p231292.png?v=22
238990, Shayne Lavery, 66, ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p238990.png?v=22
220039, Dion Charles, 69, ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p220039.png?v=22
186562, Josh Magennis, 64, ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p186562.png?v=22
268630, Isaac Price, 67, CM | RM | RWB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p268630.png?v=22
242289, Conor Hazard, 67, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p242289.png?v=22
244655, Gavin Whyte, 64, RM | RW, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p244655.png?v=22
205255, Jamie Reid, 67, ST, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p205255.png?v=22
192624, Shane Ferguson, 66, LWB | LM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p192624.png?v=22
264298, Conor Bradley, 74, RB | RWB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p264298.png?v=22
276695, Shea Charles, 67, CDM | CB | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p276695.png?v=22
230136, Jordan Thompson, 67, CM | LB | CDM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p230136.png?v=22
266400, Trai Hume, 72, RB | LB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p266400.png?v=22
241075, Paul Smyth, 68, RM | LM | RW, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p241075.png?v=22
215820, Liam Donnelly, 64, CM | CDM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p215820.png?v=22
186135, Corry Evans, 66, CDM | CM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p186135.png?v=22
235027, Luke Southwood, 65, GK, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p235027.png?v=22
270637, Brodie Spencer, 65, RB | LB | LM, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p270637.png?v=22
242541, Ciaron Brown, 66, CB | LB, , https://cdn.fifacm.com/content/media/imgs/fc24/players/p242541.png?v=22
