247635, Khvicha Kvaratskhelia, 86, LW | RW, Napoli, https://cdn.fifacm.com/content/media/imgs/fc24/players/p247635.png?v=22
262621, Giorgi Mamardashvili, 82, GK, Valencia CF, https://cdn.fifacm.com/content/media/imgs/fc24/players/p262621.png?v=22
254551, Georges Mikautadze, 75, ST, FC Metz, https://cdn.fifacm.com/content/media/imgs/fc24/players/p254551.png?v=22
278013, Saba Sazonov, 75, CB, Torino, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
205401, Valeri Qazaishvili, 74, LM | CAM | LW, Shandong Taishan, https://cdn.fifacm.com/content/media/imgs/fc24/players/p205401.png?v=22
245058, Otar Kiteishvili, 73, CAM | LM | CM, Sturm Graz, https://cdn.fifacm.com/content/media/imgs/fc24/players/p245058.png?v=22
239904, Davit Khocholava, 71, CB, FC København, https://cdn.fifacm.com/content/media/imgs/fc24/players/p239904.png?v=22
205469, Solomon Kverkvelia, 70, CB, Al Okhdood, https://cdn.fifacm.com/content/media/imgs/fc24/players/p205469.png?v=22
235812, Giorgi Kvilitaia, 70, ST, APOEL Nicosia FC, https://cdn.fifacm.com/content/media/imgs/fc24/players/p235812.png?v=22
239755, Saba Lobjanidze, 70, RW | RM | LM, Atlanta United FC, https://cdn.fifacm.com/content/media/imgs/fc24/players/p239755.png?v=22
241168, Giorgi Chakvetadze, 69, CAM | CM | LW, Watford, https://cdn.fifacm.com/content/media/imgs/fc24/players/p241168.png?v=22
258464, Luka Lochoshvili, 69, CB, Cremonese, https://cdn.fifacm.com/content/media/imgs/fc24/players/p258464.png?v=22
271688, Zuriko Davitashvili, 69, LW | RW, Girondins de Bordeaux, https://cdn.fifacm.com/content/media/imgs/fc24/players/p271688.png?v=22
227766, Lasha Dvali, 68, CB, APOEL Nicosia FC, https://cdn.fifacm.com/content/media/imgs/fc24/players/p227766.png?v=22
237633, Budu Zivzivadze, 68, ST, Karlsruher SC, https://cdn.fifacm.com/content/media/imgs/fc24/players/p237633.png?v=22
260813, Giorgi Kochorashvili, 68, CM | RM | CDM, Levante UD, https://cdn.fifacm.com/content/media/imgs/fc24/players/p260813.png?v=22
274722, Giorgi Gocholeishvili, 68, RB | RM, Shakhtar Donetsk, https://cdn.fifacm.com/content/media/imgs/fc24/players/p274722.png?v=22
232090, Giorgi Aburjania, 67, CM | CDM, Hatayspor, https://cdn.fifacm.com/content/media/imgs/fc24/players/p232090.png?v=22
260807, Nika Kvekveskiri, 67, CDM | CAM, Lech Poznań, https://cdn.fifacm.com/content/media/imgs/fc24/players/p260807.png?v=22
263166, Beka Mikeltadze, 67, ST, Gwangju FC, https://cdn.fifacm.com/content/media/imgs/fc24/players/p263166.png?v=22
278075, Irakli Azarov, 67, LB | LM, Shakhtar Donetsk, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
70195, Anzor Mekvabishvili, 66, CDM | CM, Universitatea Craiova, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
235005, Otar Kakabadze, 66, RM | RWB | RB, Cracovia, https://cdn.fifacm.com/content/media/imgs/fc24/players/p235005.png?v=22
