210602, Salem Al Dawsari, 79, LM | LW, Al Hilal, https://cdn.fifacm.com/content/media/imgs/fc24/players/p210602.png?v=22
246688, Saud Abdulhamid, 77, RB, Al Hilal, https://cdn.fifacm.com/content/media/imgs/fc24/players/p246688.png?v=22
221658, Ahmed Sharahili, 74, CB, Al Ittihad, https://cdn.fifacm.com/content/media/imgs/fc24/players/p221658.png?v=22
229851, Ali Al Bulayhi, 74, CB | LB, Al Hilal, https://cdn.fifacm.com/content/media/imgs/fc24/players/p229851.png?v=22
232477, Sultan Al Ghannam, 73, RB, Al Nassr, https://cdn.fifacm.com/content/media/imgs/fc24/players/p232477.png?v=22
238545, Firas Al Birekan, 73, ST, Al Ahli, https://cdn.fifacm.com/content/media/imgs/fc24/players/p238545.png?v=22
245751, Hassan Tombakti, 73, CB, Al Hilal, https://cdn.fifacm.com/content/media/imgs/fc24/players/p245751.png?v=22
242117, Abdulrahman Ghareeb, 72, LM, Al Nassr, https://cdn.fifacm.com/content/media/imgs/fc24/players/p242117.png?v=22
220075, Mohammed Kanno, 71, CM | CDM, Al Hilal, https://cdn.fifacm.com/content/media/imgs/fc24/players/p220075.png?v=22
191269, Salman Al Faraj, 70, CM | CDM | CAM, Al Hilal, https://cdn.fifacm.com/content/media/imgs/fc24/players/p191269.png?v=22
221370, Mohammed Al Buraik, 70, LB | RB, Al Hilal, https://cdn.fifacm.com/content/media/imgs/fc24/players/p221370.png?v=22
237721, Abdullah Al Khaibari, 70, CDM | CM, Al Nassr, https://cdn.fifacm.com/content/media/imgs/fc24/players/p237721.png?v=22
238902, Sami Al Khaibari, 70, CB, Al Fayha, https://cdn.fifacm.com/content/media/imgs/fc24/players/p238902.png?v=22
210603, Yasser Al Shahrani, 69, LB | RB, Al Hilal, https://cdn.fifacm.com/content/media/imgs/fc24/players/p210603.png?v=22
210843, Hassan Kadish, 69, CB | LB, Al Ittihad, https://cdn.fifacm.com/content/media/imgs/fc24/players/p210843.png?v=22
210923, Mohammed Al Owais, 69, GK, Al Hilal, https://cdn.fifacm.com/content/media/imgs/fc24/players/p210923.png?v=22
225087, Fawaz Al Sagour, 69, RB, Al Ittihad, https://cdn.fifacm.com/content/media/imgs/fc24/players/p225087.png?v=22
241197, Abdulelah Al Amri, 69, CB | RB, Al Nassr, https://cdn.fifacm.com/content/media/imgs/fc24/players/p241197.png?v=22
210140, Abdullah Al Mayoof, 68, GK, Al Ittihad, https://cdn.fifacm.com/content/media/imgs/fc24/players/p210140.png?v=22
211173, Saleh Al Shehri, 68, ST, Al Hilal, https://cdn.fifacm.com/content/media/imgs/fc24/players/p211173.png?v=22
223629, Saleh Al Jaman, 68, LM, Al Ittihad, https://cdn.fifacm.com/content/media/imgs/fc24/players/p223629.png?v=22
225600, Abdullah Al Ammar, 68, LB | LWB, Al Ahli, https://cdn.fifacm.com/content/media/imgs/fc24/players/p225600.png?v=22
228783, Ali Lajami, 68, CB | LB | RB, Al Nassr, https://cdn.fifacm.com/content/media/imgs/fc24/players/p228783.png?v=22
