199005, Mathew Ryan, 78, GK, AZ, https://cdn.fifacm.com/content/media/imgs/fc24/players/p199005.png?v=22
209888, Craig Goodwin, 76, LM | RM, Al Wehda, https://cdn.fifacm.com/content/media/imgs/fc24/players/p209888.png?v=22
195033, Mathew Leckie, 74, LM | RM | CM, Melbourne City, https://cdn.fifacm.com/content/media/imgs/fc24/players/p195033.png?v=22
211378, Jackson Irvine, 74, CM, FC St. Pauli, https://cdn.fifacm.com/content/media/imgs/fc24/players/p211378.png?v=22
209210, Alex Grant, 73, CB, Tianjin Jinmen Tiger, https://cdn.fifacm.com/content/media/imgs/fc24/players/p209210.png?v=22
233487, Riley McGree, 73, LM, Middlesbrough, https://cdn.fifacm.com/content/media/imgs/fc24/players/p233487.png?v=22
205347, Massimo Luongo, 72, CDM, Ipswich Town, https://cdn.fifacm.com/content/media/imgs/fc24/players/p205347.png?v=22
246006, Cameron Devlin, 72, CDM | CM, Heart of Midlothian, https://cdn.fifacm.com/content/media/imgs/fc24/players/p246006.png?v=22
211221, Martin Boyle, 71, RM | ST | RW, Hibernian, https://cdn.fifacm.com/content/media/imgs/fc24/players/p211221.png?v=22
212232, Jamie Maclaren, 71, ST, Melbourne City, https://cdn.fifacm.com/content/media/imgs/fc24/players/p212232.png?v=22
220708, Brandon Borrello, 71, ST, Western Sydney Wanderers, https://cdn.fifacm.com/content/media/imgs/fc24/players/p220708.png?v=22
229901, Harry Souttar, 71, CB, Leicester City, https://cdn.fifacm.com/content/media/imgs/fc24/players/p229901.png?v=22
241970, Harrison Delbridge, 71, CB | RB, Incheon United, https://cdn.fifacm.com/content/media/imgs/fc24/players/p241970.png?v=22
189225, Bruno Fornaroli, 70, ST, Melbourne Victory, https://cdn.fifacm.com/content/media/imgs/fc24/players/p189225.png?v=22
202678, Josh Risdon, 70, RB, Western United FC, https://cdn.fifacm.com/content/media/imgs/fc24/players/p202678.png?v=22
219948, Jason Cummings, 70, ST, Mohun Bagan Super Giant, https://cdn.fifacm.com/content/media/imgs/fc24/players/p219948.png?v=22
230888, Aiden O'Neill, 70, CDM | CM, Standard Liège, https://cdn.fifacm.com/content/media/imgs/fc24/players/p230888.png?v=22
233931, Kye Rowles, 70, CB, Heart of Midlothian, https://cdn.fifacm.com/content/media/imgs/fc24/players/p233931.png?v=22
236890, Denis Genreau, 70, CM | CAM, Toulouse FC, https://cdn.fifacm.com/content/media/imgs/fc24/players/p236890.png?v=22
237647, Ajdin Hrustić, 70, CM | RM, Heracles Almelo, https://cdn.fifacm.com/content/media/imgs/fc24/players/p237647.png?v=22
181866, Nikita Rukavytsya, 69, ST | LW | RW, Western United FC, https://cdn.fifacm.com/content/media/imgs/fc24/players/p181866.png?v=22
202208, Dimitri Petratos, 69, ST | CAM, Mohun Bagan Super Giant, https://cdn.fifacm.com/content/media/imgs/fc24/players/p202208.png?v=22
203224, Curtis Good, 69, CB, Melbourne City, https://cdn.fifacm.com/content/media/imgs/fc24/players/p203224.png?v=22
