219789, Hamari Traoré, 80, RB, Real Sociedad, https://cdn.fifacm.com/content/media/imgs/fc24/players/p219789.png?v=22
236480, Yves Bissouma, 80, CDM | CM, Tottenham Hotspur, https://cdn.fifacm.com/content/media/imgs/fc24/players/p236480.png?v=22
238463, Amadou Haidara, 80, CM | CDM, RB Leipzig, https://cdn.fifacm.com/content/media/imgs/fc24/players/p238463.png?v=22
242619, Cheick Doucouré, 79, CDM | CM, Crystal Palace, https://cdn.fifacm.com/content/media/imgs/fc24/players/p242619.png?v=22
246764, Mohamed Camara, 77, CDM | CM, AS Monaco, https://cdn.fifacm.com/content/media/imgs/fc24/players/p246764.png?v=22
240453, Sikou Niakaté, 76, CB | LB, Braga, https://cdn.fifacm.com/content/media/imgs/fc24/players/p240453.png?v=22
208135, Abdoulaye Doucouré, 75, CAM | CM, Everton, https://cdn.fifacm.com/content/media/imgs/fc24/players/p208135.png?v=22
201955, Massadio Haïdara, 74, CB | LWB | LM, RC Lens, https://cdn.fifacm.com/content/media/imgs/fc24/players/p201955.png?v=22
230107, Lassana Coulibaly, 74, CDM | CM, Salernitana, https://cdn.fifacm.com/content/media/imgs/fc24/players/p230107.png?v=22
231089, Ibrahima Sissoko, 74, CM | CDM, RC Strasbourg, https://cdn.fifacm.com/content/media/imgs/fc24/players/p231089.png?v=22
235424, Diadié Samassékou, 74, CDM | CM, Cádiz CF, https://cdn.fifacm.com/content/media/imgs/fc24/players/p235424.png?v=22
245694, Adama Traoré, 74, RW | CAM, Ferencvárosi TC, https://cdn.fifacm.com/content/media/imgs/fc24/players/p245694.png?v=22
246762, Sekou Koita, 74, ST | CAM, RB Salzburg, https://cdn.fifacm.com/content/media/imgs/fc24/players/p246762.png?v=22
230147, Falaye Sacko, 73, RB | RWB, Montpellier HSC, https://cdn.fifacm.com/content/media/imgs/fc24/players/p230147.png?v=22
239894, Rominigue Kouamé, 73, CM | CDM, Cádiz CF, https://cdn.fifacm.com/content/media/imgs/fc24/players/p239894.png?v=22
247019, Boubakar Kouyaté, 73, CB, Montpellier HSC, https://cdn.fifacm.com/content/media/imgs/fc24/players/p247019.png?v=22
267702, Kamory Doumbia, 73, CAM | CM, Stade Brestois 29, https://cdn.fifacm.com/content/media/imgs/fc24/players/p267702.png?v=22
209698, Birama Touré, 72, CDM | CM, Al Riyadh, https://cdn.fifacm.com/content/media/imgs/fc24/players/p209698.png?v=22
237560, Moussa Djenepo, 72, LM | LWB | RM, Standard Liège, https://cdn.fifacm.com/content/media/imgs/fc24/players/p237560.png?v=22
190195, Mamadou Samassa, 71, GK, Stade Lavallois MFC, https://cdn.fifacm.com/content/media/imgs/fc24/players/p190195.png?v=22
225151, Adama Traoré, 71, CAM | CM | RW, Hull City, https://cdn.fifacm.com/content/media/imgs/fc24/players/p225151.png?v=22
241708, Modibo Sagnan, 71, CB, Montpellier HSC, https://cdn.fifacm.com/content/media/imgs/fc24/players/p241708.png?v=22
244022, Ibrahim Sissoko, 71, ST, AS Saint-Étienne, https://cdn.fifacm.com/content/media/imgs/fc24/players/p244022.png?v=22
