192883, Henrikh Mkhitaryan, 82, CAM | CM, Inter, https://cdn.fifacm.com/content/media/imgs/fc24/players/p192883.png?v=22
215270, Lucas Zelarayán, 79, CAM | CF | ST, Al Fateh, https://cdn.fifacm.com/content/media/imgs/fc24/players/p215270.png?v=22
235989, Norberto Briasco, 70, ST | RW | RM, Boca Juniors, https://cdn.fifacm.com/content/media/imgs/fc24/players/p235989.png?v=22
218534, Sargis Adamyan, 67, ST | LM | CAM, 1. FC Köln, https://cdn.fifacm.com/content/media/imgs/fc24/players/p218534.png?v=22
266277, Vahan Bichakhchyan, 67, RM | CAM | CM, Pogoń Szczecin, https://cdn.fifacm.com/content/media/imgs/fc24/players/p266277.png?v=22
260814, Edgar Sevikyan, 66, CAM | RM, Ferencvárosi TC, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
220569, Edgar Babayan, 65, LM | RM, Randers FC, https://cdn.fifacm.com/content/media/imgs/fc24/players/p220569.png?v=22
276358, Grant-Leon Ranos, 63, ST, Borussia M'gladbach, https://cdn.fifacm.com/content/media/imgs/fc24/players/p276358.png?v=22
198178, André Calisir, 62, CB, IF Brommapojkarna, https://cdn.fifacm.com/content/media/imgs/fc24/players/p198178.png?v=22
267993, Narek Grigoryan, 59, RW, Farul Constanța, https://www.fifacm.com/content/media/imgs/fc24/players/notfound_player.png
